claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud
8812,28,M,0.0,84,33324,1,1,Rent,85015,1/2/2015,Friday,Local,2,1.0,89,Broker,0,4730.7398570000005,4.0,Compact,23672.65377,gray,34116.15965,0
330,48,F,1.0,85,38733,0,1,Own,80030,12/17/2016,Saturday,Local,0,0.0,60,Broker,0,6727.282243000001,4.0,Compact,29942.33231,black,4123.605432,0
25899,34,M,0.0,59,35262,1,0,Own,15060,2/27/2015,Friday,Parking Lot,1,0.0,2,Broker,1,4593.125904,1.0,Large,14659.57407,black,27953.74401,0
108,71,F,1.0,65,42609,0,0,Own,85054,1/8/2015,Thursday,Parking Lot,0,0.0,77,Phone,0,6133.930265999999,7.0,Medium,10728.60969,red,10901.52408,0
21396,51,F,1.0,65,39305,0,1,Own,15020,5/14/2016,Saturday,Local,0,0.0,11,Phone,0,4425.526399,2.0,Compact,24845.10632,blue,24205.84434,0
28876,69,M,0.0,75,42334,0,1,Own,20115,7/7/2016,Thursday,Local,0,1.0,33,Broker,1,2907.043739,3.0,Large,19768.31477,red,34290.30469,0
17827,61,M,0.0,45,41094,0,0,Own,50043,2/7/2015,Saturday,Parking Lot,0,0.0,99,Phone,1,7640.129909,3.0,Large,11752.14835,blue,13304.15501,0
16267,36,M,1.0,87,35831,1,0,Own,50013,6/17/2015,Wednesday,Parking Lot,0,0.0,35,Broker,0,2825.689558,6.0,Compact,12570.73019,other,31705.0922,0
787,31,M,0.0,54,34340,1,1,Own,20146,5/18/2016,Wednesday,Local,0,0.0,88,Broker,1,4703.531646,7.0,Medium,8594.006206,gray,28719.91408,0
1447,46,M,1.0,80,38291,1,0,Rent,20109,10/11/2016,Tuesday,Local,0,0.0,6,Phone,1,6075.514667,3.0,Compact,32881.09129,red,27576.91362,0
11015,41,M,1.0,86,37132,1,0,Rent,85031,8/17/2016,Wednesday,Parking Lot,0,0.0,87,Broker,0,4068.791618,6.0,Medium,19374.36045,other,16848.04032,0
12013,29,M,0.0,43,33655,1,0,Rent,80030,10/30/2015,Friday,Local,1,1.0,63,Online,0,5600.260616,5.0,Medium,36431.19991,silver,13210.1847,0
2902,37,F,1.0,85,36112,0,1,Own,80106,3/25/2016,Friday,Parking Lot,0,1.0,1,Phone,1,7944.320240999999,6.0,Medium,16670.004259999998,other,20504.99475,0
19612,57,M,0.0,72,40435,1,0,Rent,85071,3/20/2016,Sunday,Local,0,0.0,78,Broker,1,5439.526425999999,11.0,Medium,22325.774080000003,silver,21901.31311,0
22173,47,F,1.0,47,38498,1,0,Own,50037,5/13/2015,Wednesday,Parking Lot,0,0.0,63,Broker,1,2716.928954,4.0,Compact,13678.79315,silver,20458.636,0
24822,33,M,1.0,78,34959,1,1,Rent,15004,7/10/2016,Sunday,Local,2,,43,Phone,1,6444.514309,7.0,Compact,40451.33596,gray,14128.14835,0
15835,32,M,0.0,33,34662,1,1,Rent,50027,1/25/2016,Monday,Local,0,0.0,43,Broker,0,3910.824151,1.0,Large,51797.53287,gray,38025.51779,0
3225,40,M,0.0,72,36894,1,0,Rent,85072,8/20/2016,Saturday,Local,0,0.0,21,Broker,0,4067.190014,6.0,Large,25040.36238,black,9324.352287,0
2003,45,F,1.0,63,38064,1,1,Rent,50005,9/20/2015,Sunday,Local,0,0.0,1,Broker,1,4360.080438,5.0,Compact,20609.48023,silver,32854.5869,0
2210,37,M,1.0,76,36100,0,0,Rent,80002,5/17/2016,Tuesday,Local,1,0.0,68,Broker,1,4532.156415,9.0,Large,11924.97503,white,28916.9445,0
26241,37,M,1.0,99,36112,1,0,Rent,50007,6/26/2015,Friday,Highway,0,0.0,18,Broker,1,6322.741822,7.0,Compact,21140.90269,white,15040.54735,0
20409,43,M,1.0,76,37606,1,0,Rent,50005,5/19/2015,Tuesday,Local,0,0.0,23,Broker,1,8263.76896,8.0,Medium,14211.74708,red,25973.40374,0
18623,56,M,1.0,94,40231,1,0,Own,15051,1/18/2015,Sunday,Parking Lot,1,0.0,30,Broker,1,3137.607284,4.0,Large,21028.39264,blue,32569.68568,0
17044,44,M,1.0,51,37846,0,1,Rent,20146,2/2/2015,Monday,Parking Lot,0,0.0,3,Broker,0,2317.818157,4.0,Compact,24067.35292,gray,25756.33539,0
27037,41,F,1.0,42,37140,1,1,Rent,85019,8/6/2016,Saturday,Local,0,0.0,80,Phone,1,6799.803281999999,6.0,Compact,11693.82642,black,11228.30914,0
6046,59,M,1.0,83,40783,1,0,Own,85071,5/3/2015,Sunday,Local,0,1.0,68,Phone,1,3452.237803,4.0,Large,14247.850080000002,black,18161.12202,0
26513,50,F,0.0,61,39124,0,0,Own,20136,10/4/2015,Sunday,Parking Lot,1,0.0,96,Broker,1,4156.462206,7.0,Medium,15370.46946,gray,11830.83242,0
13547,57,F,1.0,68,40423,1,1,Own,20139,11/3/2016,Thursday,Local,0,0.0,82,Broker,1,6654.171578,5.0,Compact,14457.39875,silver,29926.75761,0
15412,42,M,1.0,88,37377,1,1,Own,80025,9/11/2016,Sunday,Local,0,0.0,82,Phone,1,3820.223112,3.0,Compact,13689.45669,silver,19336.6022,0
2580,48,F,1.0,86,38734,1,1,Rent,20140,11/2/2015,Monday,Local,2,1.0,42,Broker,1,5150.997191,5.0,Large,40287.03756,gray,19977.66183,0
29271,40,M,1.0,82,36890,0,0,Own,20105,12/5/2015,Saturday,Local,0,0.0,68,Phone,1,2650.6336260000003,2.0,Large,11610.50371,red,33060.98339,0
10683,54,F,1.0,90,39899,0,0,Own,80028,7/2/2016,Saturday,Parking Lot,0,0.0,34,Broker,0,2217.3640760000003,3.0,Large,18691.00581,white,11072.4875,0
27790,34,F,0.0,79,35253,1,0,Own,20163,11/10/2016,Thursday,Local,0,0.0,70,Online,0,4515.845483,11.0,Large,20122.83088,gray,26011.85273,0
17604,65,F,1.0,67,41758,1,1,Own,85027,1/3/2016,Sunday,Local,0,1.0,59,Broker,0,3102.217718,7.0,Medium,17788.47738,blue,18224.28236,0
23718,63,F,1.0,75,41432,1,1,Rent,20106,12/25/2016,Sunday,Local,0,1.0,100,Broker,0,3328.459362,7.0,Large,40661.94446,gray,25146.82711,0
6516,42,F,1.0,77,37367,1,1,Rent,20158,7/17/2016,Sunday,Local,0,0.0,50,Phone,0,2414.861961,7.0,Compact,17253.38469,white,34464.47266,0
29433,37,M,1.0,88,36103,1,1,Own,15057,2/27/2016,Saturday,Local,1,0.0,97,Broker,1,7118.888428,7.0,Medium,7163.048932,silver,20780.82157,0
12140,39,F,0.0,74,36612,1,1,Own,15009,7/24/2015,Friday,Local,0,0.0,49,Phone,0,5297.005631,6.0,Compact,18080.70617,other,33067.05158,0
11502,36,F,1.0,78,35831,1,1,Own,20136,3/8/2015,Sunday,Local,0,0.0,67,Broker,1,3397.824261,1.0,Large,10422.96793,gray,26339.96224,0
12023,52,F,1.0,85,39514,1,0,Rent,50055,11/11/2016,Friday,Highway,1,0.0,100,Broker,1,3877.054612,6.0,Compact,17850.75273,red,12035.31414,0
2388,38,M,1.0,49,36385,1,0,Own,85030,2/27/2015,Friday,Local,0,0.0,97,Broker,1,4583.5248,4.0,Compact,33445.55072,blue,20303.20575,0
2941,86,F,1.0,50,44536,1,0,Own,50047,2/13/2015,Friday,Local,0,0.0,21,Phone,0,6773.3032840000005,6.0,Compact,24423.08173,silver,18119.27532,0
29561,66,M,1.0,75,41907,1,0,Own,85004,2/2/2015,Monday,Local,0,1.0,59,Phone,1,5360.473612,3.0,Large,35653.51806,white,29947.125760000003,0
18309,47,M,1.0,59,38488,1,1,Rent,20120,2/25/2015,Wednesday,Parking Lot,0,0.0,72,Broker,1,3205.428655,6.0,Medium,50455.66572,silver,7868.929147,0
11758,54,M,1.0,68,39875,1,1,Own,50057,3/30/2015,Monday,Local,0,1.0,77,Broker,1,7335.554922,8.0,Compact,20232.10939,black,38835.00162,0
24202,52,M,1.0,79,39521,0,0,Own,20142,1/10/2015,Saturday,Highway,0,0.0,28,Online,0,2181.707585,7.0,Large,27042.65532,red,33023.00805,0
4675,54,M,1.0,78,39910,1,1,Own,20105,1/11/2015,Sunday,Local,0,0.0,92,Phone,1,5692.773612,5.0,Large,21404.4255,blue,37603.61309,0
20251,33,F,1.0,92,34969,1,0,Own,50052,10/17/2015,Saturday,Local,6,0.0,100,Broker,1,3200.095717,2.0,Compact,12622.05689,black,26979.98929,0
15987,51,F,1.0,78,39333,0,0,Rent,85011,11/14/2015,Saturday,Highway,0,0.0,54,Broker,1,4092.648979,4.0,Medium,24738.67613,other,31665.29374,0
9849,29,F,1.0,87,33677,1,0,Rent,80014,12/20/2015,Sunday,Local,0,0.0,65,Online,0,2628.966499,7.0,Large,24092.36922,black,16088.283780000002,0
4558,28,M,0.0,98,33316,1,1,Rent,50025,2/14/2016,Sunday,Parking Lot,0,0.0,11,Online,1,6278.045678,7.0,Compact,16090.939369999998,other,6779.1866310000005,0
15073,36,M,1.0,75,35844,1,1,Own,15042,10/2/2015,Friday,Highway,0,0.0,83,Phone,0,5585.486971,4.0,Compact,30306.58734,black,22877.82932,0
16262,37,F,1.0,85,36118,0,0,Own,15001,3/26/2015,Thursday,Parking Lot,0,0.0,100,Phone,1,2081.281299,5.0,Large,18068.62776,gray,14232.89752,0
24460,37,M,0.0,81,36096,1,1,Own,80021,8/19/2015,Wednesday,Parking Lot,0,0.0,66,Phone,0,7434.677198,5.0,Compact,16250.81705,gray,14913.313730000002,0
16308,40,M,1.0,66,36882,1,0,Rent,50054,8/28/2016,Sunday,Local,2,0.0,47,Broker,1,4441.449807,6.0,Medium,27580.57999,other,13785.64503,0
24468,63,M,1.0,51,41416,1,0,Rent,20117,1/24/2015,Saturday,Parking Lot,0,0.0,100,Broker,0,2914.641379,5.0,Compact,20025.95936,blue,48735.05864,0
11165,37,M,1.0,34,36111,1,0,Own,15015,11/11/2016,Friday,Local,0,0.0,5,Broker,0,6521.258473,3.0,Large,26986.44215,other,15647.847930000002,0
4931,44,M,1.0,62,37846,0,1,Own,50033,5/28/2016,Saturday,Local,0,1.0,2,Broker,1,4703.633298,9.0,Large,22599.45482,white,17822.97936,0
16752,32,F,1.0,92,34652,1,0,Own,80006,10/28/2016,Friday,Highway,1,0.0,72,Broker,1,8549.802364,8.0,Compact,17903.83296,blue,47490.88004,0
21150,32,M,1.0,93,34649,1,1,Rent,50013,5/30/2015,Saturday,Highway,0,0.0,91,Phone,1,5380.507156000001,2.0,Large,32222.18814,other,27889.46229,0
8705,25,M,0.0,87,32201,1,1,Rent,80015,8/26/2015,Wednesday,Parking Lot,1,1.0,87,Online,1,4623.191462,6.0,Compact,18779.21931,red,17035.32353,0
17655,47,F,1.0,82,38519,1,1,Own,80035,4/3/2015,Friday,Local,3,0.0,88,Phone,1,3470.88094,5.0,Large,41693.8315,white,12498.28424,0
4406,54,M,0.0,93,39902,1,1,Rent,85017,10/5/2015,Monday,Parking Lot,1,0.0,1,Phone,1,6816.956523999999,5.0,Compact,14536.529730000002,silver,15277.83788,0
6892,40,F,1.0,66,36907,1,0,Own,80031,5/11/2015,Monday,Local,0,0.0,5,Phone,0,2780.695068,5.0,Medium,10947.78456,black,34015.01326,0
17162,30,M,0.0,66,34008,1,0,Own,80042,6/12/2016,Sunday,Highway,3,1.0,41,Broker,1,6153.985403,5.0,Medium,12726.30808,blue,16317.56072,0
11908,35,M,0.0,85,35561,0,0,Rent,50057,7/1/2015,Wednesday,Local,0,0.0,45,Phone,0,11971.74819,4.0,Compact,29411.54593,black,19529.73608,0
18031,56,M,1.0,65,40260,1,0,Own,20118,1/17/2015,Saturday,Local,0,1.0,56,Broker,0,4524.836673,3.0,Large,24375.47028,white,17088.89834,0
6575,46,M,1.0,55,38291,0,1,Rent,80108,11/1/2015,Sunday,Highway,0,1.0,17,Broker,1,10913.89874,5.0,Compact,22691.13941,silver,22444.27016,0
28888,55,M,1.0,83,40079,1,0,Own,80109,5/5/2016,Thursday,Parking Lot,2,0.0,99,Phone,1,3930.065415,3.0,Large,38993.82391,other,22373.00224,0
17171,51,F,0.0,79,39313,1,1,Own,20101,10/22/2016,Saturday,Parking Lot,0,0.0,99,Phone,1,9759.137106,0.0,Large,15942.16786,white,30442.67914,0
5382,26,M,1.0,86,32583,0,1,Rent,80034,9/25/2016,Sunday,Local,0,0.0,50,Online,1,6816.167374,7.0,Large,19662.37126,gray,33545.20884,0
11937,31,M,0.0,78,34334,1,1,Own,80046,5/17/2015,Sunday,Highway,0,0.0,18,Broker,1,2724.083265,7.0,Medium,23112.55821,other,18243.04082,0
18190,43,M,1.0,57,37603,1,0,Rent,50050,5/16/2015,Saturday,Parking Lot,0,0.0,72,Broker,0,1206.473276,4.0,Medium,22028.83314,black,24995.23153,0
19448,30,F,1.0,74,34027,1,1,Rent,85012,11/27/2016,Sunday,Local,0,1.0,94,Online,1,7695.804179000001,6.0,Medium,56415.82935,other,25220.98599,0
21864,62,M,0.0,82,41295,0,1,Rent,50001,11/14/2016,Monday,Parking Lot,0,0.0,86,Broker,1,5614.7057700000005,1.0,Large,13032.18418,other,23344.08253,0
21001,50,F,1.0,63,39102,1,1,Own,85010,12/13/2015,Sunday,Highway,2,1.0,50,Broker,1,4049.327045000001,6.0,Medium,31899.71357,white,8061.711504000001,0
23155,35,F,1.0,67,35563,1,1,Own,20104,12/7/2015,Monday,Parking Lot,1,0.0,56,Broker,1,4904.133007,6.0,Medium,10423.27833,silver,24890.72033,0
21564,43,M,1.0,85,37612,1,1,Own,50002,8/7/2016,Sunday,Local,0,0.0,22,Broker,1,2283.2676690000003,4.0,Large,30364.44152,blue,29600.84814,0
5149,45,F,1.0,83,38069,1,1,Own,80037,12/24/2015,Thursday,Parking Lot,0,0.0,26,Broker,1,5013.921607,7.0,Large,24308.25154,other,11172.85239,0
1216,29,M,0.0,86,33680,1,0,Rent,50011,2/6/2015,Friday,Local,0,0.0,80,Online,1,5840.383919,4.0,Compact,15356.51134,blue,28986.22665,0
18590,44,M,1.0,86,37839,0,1,Rent,80033,6/18/2015,Thursday,Highway,0,0.0,4,Broker,1,3444.8085060000003,6.0,Medium,24090.04362,white,16197.57673,0
5852,56,M,0.0,81,40255,1,0,Own,85083,1/1/2015,Thursday,Highway,0,1.0,5,Broker,0,3429.862411,3.0,Compact,25099.30965,white,12650.03458,0
6100,34,F,1.0,70,35267,1,0,Rent,20137,3/12/2016,Saturday,Parking Lot,0,0.0,71,Phone,1,7538.596568999999,2.0,Medium,20049.621430000003,silver,19221.20012,0
5715,44,M,1.0,71,37829,0,1,Own,80021,3/27/2016,Sunday,Parking Lot,0,0.0,80,Broker,1,7457.325281,4.0,Large,21865.71427,other,17439.458590000002,0
16102,40,M,1.0,55,36901,1,0,Own,20101,12/24/2016,Saturday,Parking Lot,0,0.0,60,Broker,0,4051.779742,2.0,Large,21119.19235,other,11254.85109,0
24021,26,M,1.0,70,32580,1,0,Rent,15001,1/30/2015,Friday,Parking Lot,0,0.0,91,Online,0,5923.505154,9.0,Large,11012.04973,gray,35524.87415,0
28834,35,M,1.0,55,35566,1,0,Rent,15033,12/20/2015,Sunday,Local,2,0.0,20,Phone,1,4788.290333,4.0,Medium,10931.662,red,57994.34189,0
5564,28,F,0.0,38,33317,1,0,Rent,85027,11/22/2015,Sunday,Parking Lot,0,0.0,66,Online,1,1568.875185,3.0,Large,42032.5694,silver,14926.76711,0
10076,63,F,1.0,93,41445,1,1,Own,85008,11/21/2016,Monday,Parking Lot,0,0.0,100,Broker,0,8237.134998,4.0,Large,13877.04412,gray,26835.16749,0
20987,55,M,1.0,92,40072,1,1,Rent,50049,6/26/2016,Sunday,Local,0,0.0,33,Phone,1,8425.236992,5.0,Large,29439.48452,silver,13493.06154,0
24133,31,M,1.0,63,34341,1,0,Own,15025,8/16/2015,Sunday,Parking Lot,0,0.0,69,Broker,0,5352.081235000001,8.0,Medium,14900.46547,white,22130.46454,0
14405,45,M,1.0,59,38070,1,0,Own,15057,3/5/2016,Saturday,Highway,0,1.0,92,Broker,0,5466.319573,8.0,Medium,25300.932630000003,black,56862.31487,0
6983,48,F,1.0,42,38702,1,1,Own,85021,2/22/2015,Sunday,Parking Lot,0,0.0,29,Broker,0,7269.720373,4.0,Compact,23994.81479,red,32485.19626,0
25340,44,F,1.0,73,37847,1,0,Rent,50021,10/20/2015,Tuesday,Local,0,1.0,32,Broker,0,4927.843424000001,4.0,Medium,33660.03697,red,29180.59205,0
17,59,F,1.0,93,40753,1,1,Own,50033,2/12/2015,Thursday,Local,0,1.0,8,Broker,1,6051.751915,3.0,Large,7697.895045,black,6736.245994,0
5846,40,M,0.0,74,36885,1,1,Own,15012,3/31/2016,Thursday,Local,0,1.0,0,Broker,0,6802.31038,7.0,Large,21936.12187,blue,34295.036680000005,0
5404,55,M,1.0,51,40061,1,0,Own,80023,4/8/2016,Friday,Local,0,0.0,50,Broker,0,6153.756193,4.0,Large,35657.41894,silver,12834.88562,0
9215,63,M,1.0,65,41437,1,1,Rent,80010,1/25/2016,Monday,Highway,0,0.0,100,Online,1,2736.189736,3.0,Large,28061.438260000003,silver,10937.91931,0
6579,42,F,1.0,90,37367,1,1,Rent,15033,5/13/2015,Wednesday,Local,0,1.0,100,Broker,1,3224.352713,4.0,Large,51056.84433,blue,25186.47211,0
872,55,M,0.0,64,40058,1,0,Own,80041,11/10/2015,Tuesday,Local,2,0.0,30,Broker,1,2479.8806280000003,3.0,Compact,22381.81238,other,23180.79444,0
9752,53,F,1.0,93,39696,1,1,Own,15054,4/29/2016,Friday,Highway,0,1.0,49,Online,1,5630.129564,6.0,Large,26074.12643,other,37693.54999,0
21013,40,M,1.0,63,36874,1,0,Own,85001,6/23/2016,Thursday,Local,0,1.0,97,Phone,1,2888.161463,6.0,Compact,27941.06272,gray,15655.08154,0
20830,57,M,1.0,88,40400,1,1,Rent,15043,2/2/2015,Monday,Local,1,0.0,22,Online,1,5359.996606000001,3.0,Medium,18806.75563,silver,24179.57849,0
13537,43,M,1.0,62,37630,1,0,Own,85025,8/28/2015,Friday,Parking Lot,0,0.0,83,Broker,0,5315.462818,7.0,Large,9293.84369,gray,32375.85402,0
22985,55,M,0.0,89,40076,1,1,Own,15001,1/24/2015,Saturday,Parking Lot,2,1.0,15,Phone,0,7785.95641,3.0,Compact,20124.23935,white,42297.785910000006,0
28746,56,M,,92,40261,1,1,Rent,20152,3/5/2015,Thursday,Local,0,0.0,97,Broker,0,5980.566021,5.0,Compact,34612.07288,red,10429.53196,0
4856,29,M,1.0,30,33656,0,1,Rent,50038,11/28/2016,Monday,Highway,1,0.0,50,Online,1,4031.185334,3.0,Medium,15426.113630000002,black,53963.36405,0
19479,27,F,1.0,60,32965,1,0,Rent,15035,9/13/2016,Tuesday,Highway,0,1.0,99,Online,1,2432.292468,3.0,Compact,15722.566,blue,22117.00347,0
18703,30,F,1.0,63,34023,1,0,Own,15019,9/20/2015,Sunday,Local,0,0.0,4,Phone,1,5652.230859,2.0,Large,23879.98774,white,43254.45287,0
354,40,F,0.0,58,36885,1,1,Own,80108,2/16/2015,Monday,Local,2,0.0,49,Phone,0,4154.22536,6.0,Large,20337.08264,blue,20522.90331,0
26845,24,M,0.0,92,31787,0,0,Own,15025,11/13/2015,Friday,Highway,1,1.0,7,Online,0,3562.048596,8.0,Large,7104.711648,red,51283.53357,0
12576,44,F,1.0,81,37836,0,1,Own,20152,12/12/2015,Saturday,Local,0,0.0,93,Broker,1,3861.01395,3.0,Medium,22571.56916,red,9655.885721,0
15298,61,M,1.0,95,41087,0,0,Own,20121,1/30/2016,Saturday,Local,0,0.0,2,Phone,0,4714.726742,7.0,Compact,34614.58767,black,24334.717930000003,0
29577,58,F,1.0,67,40611,0,1,Rent,80033,6/30/2015,Tuesday,Local,0,1.0,50,Phone,0,6224.315951,4.0,Compact,12142.6589,silver,28860.22691,0
16718,42,F,1.0,63,37375,0,1,Rent,50025,1/4/2016,Monday,Local,1,0.0,88,Broker,1,3240.712211,7.0,Medium,33557.008989999995,gray,23852.12292,0
25044,58,F,0.0,77,40604,1,0,Own,80007,9/14/2015,Monday,Parking Lot,0,0.0,92,Broker,1,4083.71312,3.0,Medium,21797.5069,blue,47303.27648,0
7514,31,M,1.0,90,34347,1,1,Rent,50001,9/7/2016,Wednesday,Local,0,1.0,80,Phone,1,5288.234902,5.0,Compact,31243.59673,gray,17272.65811,0
16088,34,M,1.0,71,35256,0,0,Rent,85054,4/11/2016,Monday,Highway,0,0.0,0,Phone,1,3593.4124450000004,10.0,Medium,44061.06757,gray,30007.05713,0
25246,38,M,0.0,91,36368,1,1,Rent,80007,8/12/2016,Friday,Highway,1,0.0,31,Phone,0,5454.495046,6.0,Medium,33620.5296,silver,14605.852969999998,0
4209,55,M,1.0,70,40095,0,1,Rent,20110,9/20/2015,Sunday,Local,0,1.0,11,Phone,0,5414.512661,5.0,Medium,23675.30614,blue,14993.13714,0
7387,60,F,1.0,56,40941,0,0,Own,80022,1/25/2016,Monday,Parking Lot,0,1.0,4,Phone,0,11137.6013,9.0,Compact,8605.587709,white,19808.39214,0
22505,48,M,1.0,60,38714,1,1,Own,15046,8/21/2016,Sunday,Local,0,1.0,35,Broker,1,4919.470231,4.0,Large,42158.12029,other,16626.71399,0
10161,75,M,1.0,69,43161,1,1,Own,15027,12/18/2015,Friday,Local,0,0.0,34,Phone,1,3639.357981,2.0,Compact,32037.5054,silver,35918.85025,0
22026,25,M,1.0,77,32203,1,1,Rent,85026,9/20/2016,Tuesday,Local,0,0.0,35,Online,1,571.755646,6.0,Medium,9079.145813,gray,12189.77071,0
22839,59,M,1.0,85,40771,0,0,Own,20134,10/26/2016,Wednesday,Parking Lot,1,0.0,32,Broker,1,6500.381601,7.0,Compact,24105.066430000003,gray,17836.50266,0
18101,56,M,0.0,89,40260,1,1,Rent,80024,5/6/2016,Friday,Local,0,0.0,83,Online,1,3548.091308,3.0,Medium,25744.00692,white,16350.32625,0
13702,59,M,1.0,88,40768,1,0,Own,85077,7/27/2016,Wednesday,Local,0,0.0,70,Phone,1,5012.718485,3.0,Medium,40433.40362,red,16992.20555,0
17922,31,M,1.0,85,34334,0,1,Own,20105,11/19/2015,Thursday,Local,0,1.0,27,Online,1,1840.050903,4.0,Large,38918.06498,red,13523.07434,0
18247,53,F,1.0,69,39722,0,0,Own,50047,7/18/2016,Monday,Parking Lot,0,0.0,100,Broker,0,5825.712917,6.0,Large,21056.00431,gray,24222.25657,0
1488,33,M,1.0,46,34955,0,1,Rent,20139,8/16/2015,Sunday,Parking Lot,0,1.0,50,Phone,0,1372.556035,2.0,Large,11749.90734,black,13067.25465,0
20557,37,M,1.0,83,36110,1,0,Own,80018,4/27/2015,Monday,Local,1,1.0,97,Broker,1,4814.0238,6.0,Large,29596.54677,black,14967.449380000002,0
11398,24,M,1.0,83,31766,1,1,Rent,50003,12/25/2015,Friday,Parking Lot,2,0.0,96,Online,1,1927.931524,4.0,Medium,11221.28194,silver,9370.048049,0
555,54,M,0.0,76,39873,1,1,Own,15022,12/18/2016,Sunday,Local,0,1.0,69,Broker,0,746.3251293999999,6.0,Large,9505.17552,blue,6465.770833,0
14032,46,F,1.0,82,38295,1,0,Own,15009,4/19/2016,Tuesday,Parking Lot,0,0.0,65,Broker,0,3790.266593,4.0,Medium,10537.02608,other,23275.75425,0
4293,52,F,1.0,82,39508,1,1,Rent,15001,11/2/2016,Wednesday,Local,0,0.0,26,Broker,0,4587.221863000001,6.0,Large,4443.295945,silver,24701.109630000003,0
29405,78,F,1.0,82,43577,0,0,Own,50034,2/3/2015,Tuesday,Parking Lot,0,0.0,99,Broker,1,6138.697907,6.0,Medium,23023.69293,white,33445.95275,0
642,47,M,1.0,81,38486,1,0,Own,20136,11/21/2015,Saturday,Local,0,1.0,90,Broker,1,2460.122517,8.0,Large,20974.92342,blue,34650.15444,0
17015,28,M,0.0,87,33315,1,0,Rent,80014,7/20/2015,Monday,Local,0,1.0,3,Online,1,9837.574884,6.0,Large,13712.2261,blue,12417.11764,0
14327,40,F,1.0,65,36897,1,0,Rent,80033,11/27/2016,Sunday,Local,4,0.0,6,Online,1,9502.279584,4.0,Compact,12397.62856,silver,37737.08976,0
8781,56,F,1.0,56,40275,1,0,Rent,80109,11/25/2015,Wednesday,Local,0,0.0,92,Online,0,3422.204789,2.0,Large,18980.26472,gray,33163.80855,0
25076,48,M,0.0,67,38698,1,1,Rent,80012,4/2/2016,Saturday,Local,0,0.0,97,Broker,1,5813.501262,7.0,Compact,18368.02091,other,38632.58211,0
20181,55,M,1.0,85,40082,1,1,Own,85073,4/9/2015,Thursday,Parking Lot,0,0.0,15,Broker,1,8207.115233,4.0,Medium,17551.87242,blue,29059.47429,0
11270,57,M,1.0,61,40431,1,0,Rent,50047,3/6/2016,Sunday,Parking Lot,0,0.0,57,Broker,0,1809.004441,3.0,Large,7689.043009,red,18451.51408,0
21394,40,M,1.0,84,36895,1,1,Own,80038,10/1/2016,Saturday,Local,0,0.0,3,Broker,1,4575.2399780000005,4.0,Medium,12426.24594,blue,25244.88508,0
15029,57,M,1.0,56,40433,1,0,Rent,85053,12/28/2016,Wednesday,Highway,0,0.0,100,Phone,1,3836.949347,3.0,Large,26115.91952,silver,16475.06401,0
3579,35,M,0.0,69,35539,1,1,Own,50054,1/14/2016,Thursday,Highway,0,,1,Broker,0,4344.459739,3.0,Compact,18078.61805,black,10908.85898,0
17351,52,M,1.0,68,39505,1,1,Rent,20109,6/11/2016,Saturday,Highway,1,0.0,21,Phone,1,7094.978175,5.0,Compact,16963.72575,white,11250.6179,0
19642,49,M,1.0,57,38927,1,0,Rent,85054,11/1/2016,Tuesday,Parking Lot,0,0.0,57,Phone,1,10262.77179,6.0,Large,42353.75559,silver,23507.31012,0
18628,40,M,1.0,70,36891,0,1,Own,85027,12/4/2016,Sunday,Local,1,1.0,88,Broker,0,1391.640683,9.0,Large,43750.62395,silver,29247.11829,0
19920,49,M,1.0,58,38936,1,0,Own,20106,10/30/2015,Friday,Parking Lot,0,0.0,37,Phone,0,5374.896447,5.0,Compact,22303.47669,other,22434.59913,0
14046,24,F,1.0,65,31791,1,1,Rent,20102,5/6/2016,Friday,Parking Lot,0,1.0,93,Online,1,2971.724158,7.0,Large,22480.52918,white,23564.22357,0
9834,34,M,0.0,80,35274,1,1,Rent,20148,6/15/2015,Monday,Local,0,0.0,20,Broker,1,7438.309619,5.0,Medium,13525.06736,gray,20558.71094,0
2461,36,F,0.0,94,35834,1,0,Own,50011,5/13/2015,Wednesday,Local,0,1.0,15,Phone,1,2784.944277,5.0,Large,34764.25299,gray,20685.16264,0
9980,51,M,0.0,49,39318,1,1,Own,50020,5/29/2015,Friday,Local,0,1.0,39,Broker,1,8389.562452,4.0,Medium,33743.07438,gray,15066.20961,0
19463,47,M,0.0,73,38498,1,1,Rent,50005,6/5/2016,Sunday,Local,0,1.0,70,Phone,0,6103.939034,0.0,Large,21932.67685,other,21866.53709,0
9105,55,F,0.0,86,40067,1,0,Own,85027,12/9/2015,Wednesday,Highway,0,1.0,1,Broker,1,2246.808043,3.0,Large,26697.90074,red,16978.80019,0
9644,43,F,1.0,71,37598,1,1,Rent,20135,6/27/2015,Saturday,Parking Lot,2,0.0,81,Broker,1,5549.922665,7.0,Medium,33802.26658,red,6776.714739,0
11185,27,F,1.0,81,32957,0,1,Rent,80102,4/15/2015,Wednesday,Local,0,1.0,0,Online,1,7897.085383,4.0,Medium,22155.14854,red,20911.01127,0
